0	12	5	1	0.6	0.4	1	2021-04-11 08:30:40.547542	2021-04-11 09:08:49.303199	0:38:08.755657	0.8324887616194093	0.9067189314290637	0.7694928507596068	0.8645311046674288	0.6716417910447761	
0	11	5	1	0.5	0.6	1	2021-04-11 08:30:40.439096	2021-04-11 09:09:26.171997	0:38:45.732901	0.8011456133879058	0.957155175468662	0.6888653981677237	0.8948031301859899	0.6674473067915689	
0	5	5	1	0.4	0.6	1	2021-04-11 08:30:39.809204	2021-04-11 09:11:29.543194	0:40:49.733990	0.8448416173052669	0.9130971131074477	0.786080797860808	0.86131398197586	0.6736842105263158	
0	1	5	1	0.4	0.5	1	2021-04-11 08:30:39.339384	2021-04-11 09:11:14.993419	0:40:35.654035	0.8324887616194093	0.9067189314290637	0.7694928507596068	0.8645311046674288	0.6716417910447761	
0	10	5	1	0.5	0.5	1	2021-04-11 08:30:40.330759	2021-04-11 09:10:25.606970	0:39:45.276211	0.8866635349155475	0.8718526781890826	0.9019862954289184	0.8807199272385648	0.6711590296495957	
0	15	5	1	0.6	0.4	1	2021-04-11 08:30:40.854191	2021-04-11 09:15:17.441404	0:44:36.587213	0.8866635349155475	0.8718526781890826	0.9019862954289184	0.8807199272385648	0.6711590296495957	
0	19	5	1	0.5	0.6	1	2021-04-11 08:30:41.272402	2021-04-11 09:17:17.446262	0:46:36.173860	0.812912253727783	0.9200795814898204	0.7281053459119498	0.8590159762185947	0.6682926829268293	
0	14	5	1	0.6	0.6	1	2021-04-11 08:30:40.750245	2021-04-11 09:15:41.906017	0:45:01.155772	0.8542684671348566	0.9370118661798558	0.7849527410207939	0.851634322504891	0.6517857142857143	
0	9	5	1	0.5	0.4	1	2021-04-11 08:30:40.230200	2021-04-11 09:18:54.920934	0:48:14.690734	0.8324887616194093	0.9067189314290637	0.7694928507596068	0.8645311046674288	0.6716417910447761	
0	6	5	1	0.5	0.4	1	2021-04-11 08:30:39.907945	2021-04-11 09:20:26.491355	0:49:46.583410	0.874282055757404	0.8555078321400609	0.8938987732553416	0.8886949712136712	0.710344827586207	
