0	19	5	1	0.5	0.6	1	2021-04-17 20:08:24.034127	2021-04-18 00:52:31.942562	4:44:07.908435	0.9307097380021964	0.9473665676955282	0.9146285166938564	0.9902099208506966	0.5700934579439253	
0	4	5	1	0.4	0.5	1	2021-04-17 20:07:59.414728	2021-04-18 01:16:38.375572	5:08:38.960844	0.9036046978160334	0.8479727379725971	0.9670487381214378	0.9913916471814146	0.6296296296296295	
0	1	5	1	0.4	0.5	1	2021-04-17 20:07:54.049801	2021-04-18 01:24:27.961045	5:16:33.911244	0.9140500852445334	0.8908687459539879	0.9384700606779492	0.9907878812064352	0.6000000000000001	
0	5	5	1	0.4	0.6	1	2021-04-17 20:08:00.661605	2021-04-18 01:52:31.301970	5:44:30.640365	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	8	5	1	0.5	0.6	1	2021-04-17 20:08:05.829753	2021-04-18 02:00:48.532040	5:52:42.702287	0.9158419370780487	0.8609573759017295	0.9782005502270629	0.9911831474507279	0.6385542168674699	
0	9	5	1	0.5	0.4	1	2021-04-17 20:08:07.271280	2021-04-18 02:05:59.916821	5:57:52.645541	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	11	5	1	0.5	0.6	1	2021-04-17 20:08:11.021360	2021-04-18 02:02:14.654228	5:54:03.632868	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	0	5	1	0.4	0.4	1	2021-04-17 20:07:53.320686	2021-04-18 02:08:45.533391	6:00:52.212705	0.9296059915469117	0.890695247780568	0.972071733022922	0.9902967256281952	0.6086956521739131	
0	14	5	1	0.6	0.6	1	2021-04-17 20:08:16.198773	2021-04-18 02:19:39.761325	6:11:23.562552	0.9328220658193531	0.892199791749504	0.9773198981709714	0.9901734379928672	0.6000000000000001	
0	16	5	1	0.6	0.5	1	2021-04-17 20:08:18.972977	2021-04-18 01:34:19.839587	5:26:00.866610	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	17	5	1	0.6	0.6	1	2021-04-17 20:08:20.894851	2021-04-18 02:19:55.961225	6:11:35.066374	0.9368270333106856	0.9007477917564257	0.9759171665432105	0.9900168417622549	0.5918367346938775	
0	7	5	1	0.5	0.5	1	2021-04-17 20:08:04.216819	2021-04-18 02:15:51.270905	6:07:47.054086	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	19	5	1	0.5	0.6	2	2021-04-17 20:08:24.034127	2021-04-18 06:21:31.253710	10:13:07.219583	0.9368270333106856	0.9007477917564257	0.9759171665432105	0.9900168417622549	0.5918367346938775	
0	9	5	1	0.5	0.4	2	2021-04-17 20:08:07.271280	2021-04-18 08:15:49.950974	12:07:42.679694	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	4	5	1	0.4	0.5	2	2021-04-17 20:07:59.414728	2021-04-18 06:53:22.140675	10:45:22.725947	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	11	5	1	0.5	0.6	2	2021-04-17 20:08:11.021360	2021-04-18 08:45:35.303057	12:37:24.281697	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	14	5	1	0.6	0.6	2	2021-04-17 20:08:16.198773	2021-04-18 08:44:50.900789	12:36:34.702016	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	1	5	1	0.4	0.5	2	2021-04-17 20:07:54.049801	2021-04-18 07:06:28.448323	10:58:34.398522	0.9368270333106856	0.9007477917564257	0.9759171665432105	0.9900168417622549	0.5918367346938775	
0	0	5	1	0.4	0.4	2	2021-04-17 20:07:53.320686	2021-04-18 08:57:25.206143	12:49:31.885457	0.9328220658193531	0.892199791749504	0.9773198981709714	0.9901734379928672	0.6000000000000001	
0	16	5	1	0.6	0.5	2	2021-04-17 20:08:18.972977	2021-04-18 09:59:19.978265	13:51:01.005288	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	8	5	1	0.5	0.6	2	2021-04-17 20:08:05.829753	2021-04-18 08:21:07.338598	12:13:01.508845	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	17	5	1	0.6	0.6	2	2021-04-17 20:08:20.894851	2021-04-18 10:38:10.247670	14:29:49.352819	0.9368270333106856	0.9007477917564257	0.9759171665432105	0.9900168417622549	0.5918367346938775	
0	5	5	1	0.4	0.6	2	2021-04-17 20:08:00.661605	2021-04-18 08:22:53.067299	12:14:52.405694	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
0	7	5	1	0.5	0.5	2	2021-04-17 20:08:04.216819	2021-04-18 10:54:19.887209	14:46:15.670390	0.9368270333106856	0.9007477917564257	0.9759171665432105	0.9900168417622549	0.5918367346938775	
0	19	5	1	0.5	0.6	3	2021-04-17 20:08:24.034127	2021-04-18 12:32:21.304112	16:23:57.269985	0.9368270333106856	0.9007477917564257	0.9759171665432105	0.9900168417622549	0.5918367346938775	
0	9	5	1	0.5	0.4	3	2021-04-17 20:08:07.271280	2021-04-18 14:54:35.941157	18:46:28.669877	0.9339275223964214	0.9113992702989421	0.9575977222729937	0.9903734269831542	0.5841584158415842	
