0;18;5;1;0,4;0,5;1;14/04/2021 13:14:05;14/04/2021 13:59:47;00:45:42;0,712144614;0,683044564;0,743834527;0,791267782;0,540229885
0;8;5;1;0,5;0,6;1;14/04/2021 13:14:04;14/04/2021 14:05:19;00:51:14;0,712144614;0,683044564;0,743834527;0,791267782;0,540229885
0;0;5;1;0,4;0,4;1;14/04/2021 13:14:04;14/04/2021 14:08:40;00:54:36;0,698805274;0,594503257;0,847492778;0,774528392;0,570552147
0;5;5;1;0,4;0,6;1;14/04/2021 13:14:04;14/04/2021 14:06:56;00:52:52;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;9;5;1;0,5;0,4;1;14/04/2021 13:14:04;14/04/2021 14:15:03;01:00:59;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;12;5;1;0,6;0,4;1;14/04/2021 13:14:05;14/04/2021 14:16:44;01:02:39;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;14;5;1;0,6;0,6;1;14/04/2021 13:14:05;14/04/2021 14:19:59;01:05:54;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;6;5;1;0,5;0,4;1;14/04/2021 13:14:04;14/04/2021 14:19:07;01:05:03;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;16;5;1;0,6;0,5;1;14/04/2021 13:14:05;14/04/2021 14:20:08;01:06:03;0,76095271;0,761841583;0,760065909;0,761725057;0,498007968
0;10;5;1;0,5;0,5;1;14/04/2021 13:14:05;14/04/2021 14:27:49;01:13:44;0,721661927;0,644085475;0,820484662;0,800154184;0,535353535
0;1;5;1;0,4;0,5;1;14/04/2021 13:14:04;14/04/2021 14:32:49;01:18:45;0,712692812;0,582152635;0,918699187;0,717838657;0,553398058
0;13;5;1;0,6;0,5;1;14/04/2021 13:14:05;14/04/2021 14:26:08;01:12:04;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;17;5;1;0,6;0,6;1;14/04/2021 13:14:05;14/04/2021 14:19:13;01:05:08;0,744231698;0,632640717;0,903620602;0,751536792;0,532338308
0;3;5;1;0,4;0,4;1;14/04/2021 13:14:04;14/04/2021 14:30:53;01:16:49;0,762136492;0,724595599;0,803779878;0,763199786;0,527896996
0;4;5;1;0,4;0,5;1;14/04/2021 13:14:04;14/04/2021 14:33:59;01:19:55;0,76095271;0,761841583;0,760065909;0,761725057;0,498007968
0;7;5;1;0,5;0,5;1;14/04/2021 13:14:04;14/04/2021 14:20:42;01:06:38;0,76095271;0,761841583;0,760065909;0,761725057;0,498007968
0;0;5;1;0,4;0,4;2;14/04/2021 13:14:04;14/04/2021 15:00:15;01:46:11;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;11;5;1;0,5;0,6;1;14/04/2021 13:14:05;14/04/2021 14:31:06;01:17:01;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;15;5;1;0,6;0,4;1;14/04/2021 13:14:05;14/04/2021 14:36:07;01:22:02;0,762136492;0,724595599;0,803779878;0,763199786;0,527896996
0;18;5;1;0,4;0,5;2;14/04/2021 13:14:05;14/04/2021 14:52:11;01:38:07;0,721661927;0,644085475;0,820484662;0,800154184;0,535353535
0;2;5;1;0,4;0,6;1;14/04/2021 13:14:04;14/04/2021 14:42:06;01:28:02;0,726672851;0,596633536;0,929195804;0,722241711;0,544973545
0;19;5;1;0,5;0,6;1;14/04/2021 13:14:05;14/04/2021 14:39:01;01:24:56;0,769134047;0,678350968;0,887970285;0,700182492;0,496296296
0;5;5;1;0,4;0,6;2;14/04/2021 13:14:04;14/04/2021 15:17:15;02:03:11;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;8;5;1;0,5;0,6;2;14/04/2021 13:14:04;14/04/2021 15:00:22;01:46:18;0,769134047;0,678350968;0,887970285;0,700182492;0,496296296
0;10;5;1;0,5;0,5;2;14/04/2021 13:14:05;14/04/2021 15:29:17;02:15:13;0,721661927;0,644085475;0,820484662;0,800154184;0,535353535
0;17;5;1;0,6;0,6;2;14/04/2021 13:14:05;14/04/2021 15:41:36;02:27:31;0,76095271;0,761841583;0,760065909;0,761725057;0,498007968
0;9;5;1;0,5;0,4;2;14/04/2021 13:14:04;14/04/2021 15:22:45;02:08:40;0,770557159;0,65576672;0,934062655;0,805689627;0,540106952
0;14;5;1;0,6;0,6;2;14/04/2021 13:14:05;14/04/2021 15:33:31;02:19:27;0,764114949;0,646359271;0,934334892;0,789118402;0,553191489
0;6;5;1;0,5;0,4;2;14/04/2021 13:14:04;14/04/2021 15:40:43;02:26:38;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;3;5;1;0,4;0,4;2;14/04/2021 13:14:04;14/04/2021 15:58:42;02:44:38;0,762136492;0,724595599;0,803779878;0,763199786;0,527896996
0;16;5;1;0,6;0,5;2;14/04/2021 13:14:05;14/04/2021 15:37:24;02:23:20;0,764114949;0,646359271;0,934334892;0,789118402;0,553191489
0;12;5;1;0,6;0,4;2;14/04/2021 13:14:05;14/04/2021 15:38:06;02:24:01;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;13;5;1;0,6;0,5;2;14/04/2021 13:14:05;14/04/2021 15:43:04;02:29:00;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;0;5;1;0,4;0,4;3;14/04/2021 13:14:04;14/04/2021 16:15:25;03:01:21;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;1;5;1;0,4;0,5;2;14/04/2021 13:14:04;14/04/2021 15:54:04;02:40:00;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;18;5;1;0,4;0,5;3;14/04/2021 13:14:05;14/04/2021 16:32:07;03:18:02;0,770557159;0,65576672;0,934062655;0,805689627;0,540106952
0;7;5;1;0,5;0,5;2;14/04/2021 13:14:04;14/04/2021 16:06:12;02:52:08;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;4;5;1;0,4;0,5;2;14/04/2021 13:14:04;14/04/2021 16:08:24;02:54:20;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;11;5;1;0,5;0,6;2;14/04/2021 13:14:05;14/04/2021 16:25:32;03:11:27;0,764114949;0,646359271;0,934334892;0,789118402;0,553191489
0;10;5;1;0,5;0,5;3;14/04/2021 13:14:05;14/04/2021 16:52:57;03:38:52;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;17;5;1;0,6;0,6;3;14/04/2021 13:14:05;14/04/2021 16:57:48;03:43:43;0,764114949;0,646359271;0,934334892;0,789118402;0,553191489
0;5;5;1;0,4;0,6;3;14/04/2021 13:14:04;14/04/2021 16:38:42;03:24:38;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;19;5;1;0,5;0,6;2;14/04/2021 13:14:05;14/04/2021 16:59:54;03:45:49;0,777569505;0,690039714;0,890531122;0,710160916;0,5
0;15;5;1;0,6;0,4;2;14/04/2021 13:14:05;14/04/2021 16:32:28;03:18:24;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;2;5;1;0,4;0,6;2;14/04/2021 13:14:04;14/04/2021 16:42:51;03:28:47;0,764114949;0,646359271;0,934334892;0,789118402;0,553191489
0;3;5;1;0,4;0,4;3;14/04/2021 13:14:04;14/04/2021 17:20:55;04:06:51;0,772009956;0,653743743;0,942517007;0,794129995;0,559322034
0;8;5;1;0,5;0,6;3;14/04/2021 13:14:04;14/04/2021 16:45:58;03:31:53;0,769134047;0,678350968;0,887970285;0,700182492;0,496296296
0;12;5;1;0,6;0,4;3;14/04/2021 13:14:05;14/04/2021 17:22:38;04:08:33;0,763923036;0,647153231;0,932109181;0,786299804;0,544973545
0;13;5;1;0,6;0,5;3;14/04/2021 13:14:05;14/04/2021 17:26:20;04:12:16;0,766069194;0,651457549;0,929617897;0,789254064;0,543147208
0;9;5;1;0,5;0,4;3;14/04/2021 13:14:04;14/04/2021 17:02:01;03:47:57;0,770557159;0,65576672;0,934062655;0,805689627;0,540106952
0;6;5;1;0,5;0,4;3;14/04/2021 13:14:04;14/04/2021 17:11:29;03:57:24;0,772009956;0,653743743;0,942517007;0,794129995;0,559322034
