0	0	5	1	0.4	0.4	1	2021-04-10 14:50:01.372881	2021-04-10 14:52:30.468973	0:02:29.096092	0.9739041325611358	0.994057353395502	0.9545518347704031	0.7983814235485978	0.5	
0	2	5	1	0.4	0.6	1	2021-04-10 14:50:03.483361	2021-04-10 14:52:27.831785	0:02:24.348424	0.9562029175677469	1.0	0.916081232321138	0.7788487823806358	0.4693877551020408	
0	11	5	1	0.5	0.6	1	2021-04-10 14:50:17.617876	2021-04-10 14:52:31.206824	0:02:13.588948	0.9562029175677469	1.0	0.916081232321138	0.7788487823806358	0.4693877551020408	
0	14	5	1	0.6	0.6	1	2021-04-10 14:50:22.131541	2021-04-10 14:52:34.090875	0:02:11.959334	0.9750442984066318	0.9976492287961438	0.9534410456350233	0.7968656512130295	0.47639484978540775	
0	6	5	1	0.5	0.4	1	2021-04-10 14:50:09.502234	2021-04-10 14:52:33.162505	0:02:23.660271	0.957033130764191	0.9996181377587976	0.9179282184706223	0.7779880129251272	0.47280334728033474	
0	10	5	1	0.5	0.5	1	2021-04-10 14:50:16.119091	2021-04-10 14:52:33.878103	0:02:17.759012	0.9750442984066318	0.9976492287961438	0.9534410456350233	0.7968656512130295	0.47639484978540775	
0	1	5	1	0.4	0.5	1	2021-04-10 14:50:02.243785	2021-04-10 14:52:35.005943	0:02:32.762158	0.9831397877735841	0.9927521381845129	0.9737117960095821	0.8252201047095591	0.5570469798657718	
0	17	5	1	0.6	0.6	1	2021-04-10 14:50:26.009743	2021-04-10 14:52:46.605052	0:02:20.595309	0.9831397877735841	0.9927521381845129	0.9737117960095821	0.8252201047095591	0.5570469798657718	
0	3	5	1	0.4	0.4	1	2021-04-10 14:50:04.901457	2021-04-10 14:52:46.136566	0:02:41.235109	0.9583949370386032	0.9999363443669144	0.920167452681777	0.7862114711810251	0.4745762711864407	
0	9	5	1	0.5	0.4	1	2021-04-10 14:50:14.609213	2021-04-10 14:52:53.446198	0:02:38.836985	0.957033130764191	0.9996181377587976	0.9179282184706223	0.7779880129251272	0.47280334728033474	
0	15	5	1	0.6	0.4	1	2021-04-10 14:50:23.183594	2021-04-10 14:52:53.735335	0:02:30.551741	0.9739041325611358	0.994057353395502	0.9545518347704031	0.7983814235485978	0.5	
0	5	5	1	0.4	0.6	1	2021-04-10 14:50:08.008762	2021-04-10 14:53:11.551035	0:03:03.542273	0.9631269738072537	0.9954617976842137	0.9328266785777334	0.8243335146029999	0.5364238410596027	
0	7	5	1	0.5	0.5	1	2021-04-10 14:50:11.076810	2021-04-10 14:53:13.718894	0:03:02.642084	0.9750442984066318	0.9976492287961438	0.9534410456350233	0.7968656512130295	0.47639484978540775	
0	18	5	1	0.4	0.5	1	2021-04-10 14:50:27.450007	2021-04-10 14:52:51.592599	0:02:24.142592	0.9739041325611358	0.994057353395502	0.9545518347704031	0.7983814235485978	0.5	
0	8	5	1	0.5	0.6	1	2021-04-10 14:50:12.623646	2021-04-10 14:52:46.516249	0:02:33.892603	0.9666190713642705	0.994233929078875	0.9404967639691528	0.8074967882110591	0.5195530726256983	
